series,date,sector,value
growth_qoq,2017-04-01,p5.3.3,1.9
growth_qoq,2017-04-01,p5.3.4,3.4
growth_qoq,2017-04-01,p5.4,1.8
growth_qoq,2017-04-01,p5.4.1,7.4
growth_qoq,2017-04-01,p5.4.2,4.1
growth_qoq,2017-04-01,p5.4.6,0.2
growth_qoq,2017-04-01,p5.5,2.2
growth_qoq,2017-04-01,p6,-0.8
growth_qoq,2017-07-01,p0,3.9
growth_qoq,2017-07-01,p1,15.3
growth_qoq,2017-07-01,p1.1,16.0
growth_qoq,2017-07-01,p1.1.1,10.7
growth_qoq,2017-07-01,p1.1.2,22.0
growth_qoq,2017-07-01,p1.1.7,8.1
growth_qoq,2017-07-01,p1.2,9.1
growth_qoq,2017-07-01,p1.3,3.7
growth_qoq,2017-07-01,p1.4,26.4
growth_qoq,2017-07-01,p1.4.1,32.1
growth_qoq,2017-07-01,p1.4.2,16.2
growth_qoq,2017-07-01,p2,-2.6
growth_qoq,2017-07-01,p2.1,-3.5
growth_qoq,2017-07-01,p2.2,-2.2
growth_qoq,2017-07-01,p2.3,-0.6
growth_qoq,2017-07-01,p3,1.7
growth_qoq,2017-07-01,p3.1,2.8
growth_qoq,2017-07-01,p3.1.1,13.1
growth_qoq,2017-07-01,p3.1.2,1.1
growth_qoq,2017-07-01,p3.1.3,-3.6
growth_qoq,2017-07-01,p3.1.4,-12.9
growth_qoq,2017-07-01,p3.2,-7.7
growth_qoq,2017-07-01,p3.2.1,-5.0
growth_qoq,2017-07-01,p3.2.2,-23.4
growth_qoq,2017-07-01,p3.3,-1.5
growth_qoq,2017-07-01,p3.3.1,3.1
growth_qoq,2017-07-01,p3.3.2,-4.5
growth_qoq,2017-07-01,p3.3.3,-6.2
growth_qoq,2017-07-01,p3.4,7.5
growth_qoq,2017-07-01,p3.4.1,-2.2
growth_qoq,2017-07-01,p3.4.2,10.8
growth_qoq,2017-07-01,p3.4.3,11.3
growth_qoq,2017-07-01,p3.4.4,35.0
growth_qoq,2017-07-01,p3.5,-4.2
growth_qoq,2017-07-01,p3.5.1,-0.3
growth_qoq,2017-07-01,p3.5.2,-0.5
growth_qoq,2017-07-01,p3.5.3,-8.9
growth_qoq,2017-07-01,p3.6,0.5
growth_qoq,2017-07-01,p3.6.1,1.8
growth_qoq,2017-07-01,p3.6.2,-6.0
growth_qoq,2017-07-01,p3.6.3,-25.1
growth_qoq,2017-07-01,p3.6.4,4.6
growth_qoq,2017-07-01,p3.6.5,-1.8
growth_qoq,2017-07-01,p3.7,-1.8
growth_qoq,2017-07-01,p3.7.1,-7.7
growth_qoq,2017-07-01,p3.7.2,-12.9
growth_qoq,2017-07-01,p3.7.3,51.4
growth_qoq,2017-07-01,p4,7.7
growth_qoq,2017-07-01,p4.1,5.3
growth_qoq,2017-07-01,p4.1.1,11.4
growth_qoq,2017-07-01,p4.1.2,-0.8
growth_qoq,2017-07-01,p4.2,16.1
growth_qoq,2017-07-01,p4.3,-0.5
growth_qoq,2017-07-01,p5,3.9
growth_qoq,2017-07-01,p5.1,2.0
growth_qoq,2017-07-01,p5.1.1,0.9
growth_qoq,2017-07-01,p5.1.2,5.4
growth_qoq,2017-07-01,p5.1.3,2.3
growth_qoq,2017-07-01,p5.1.4,2.0
growth_qoq,2017-07-01,p5.2,6.3
growth_qoq,2017-07-01,p5.2.1,7.0
growth_qoq,2017-07-01,p5.2.1.1,9.0
growth_qoq,2017-07-01,p5.2.1.2,1.3
growth_qoq,2017-07-01,p5.2.1.3,22.2
growth_qoq,2017-07-01,p5.2.2,1.8
growth_qoq,2017-07-01,p5.2.3,6.6
growth_qoq,2017-07-01,p5.3,1.3
growth_qoq,2017-07-01,p5.3.1,2.2
growth_qoq,2017-07-01,p5.3.2,2.9
growth_qoq,2017-07-01,p5.3.3,2.3
growth_qoq,2017-07-01,p5.3.4,-1.4
growth_qoq,2017-07-01,p5.4,2.0
growth_qoq,2017-07-01,p5.4.1,-1.3
growth_qoq,2017-07-01,p5.4.2,7.1
growth_qoq,2017-07-01,p5.4.6,1.5
growth_qoq,2017-07-01,p5.5,5.9
growth_qoq,2017-07-01,p6,4.6
growth_qoq,2017-10-01,p0,3.2
growth_qoq,2017-10-01,p1,-4.7
growth_qoq,2017-10-01,p1.1,-0.9
growth_qoq,2017-10-01,p1.1.1,17.5
growth_qoq,2017-10-01,p1.1.2,8.2
growth_qoq,2017-10-01,p1.1.7,-17.5
growth_qoq,2017-10-01,p1.2,-0.6
growth_qoq,2017-10-01,p1.3,-11.3
growth_qoq,2017-10-01,p1.4,-23.6
growth_qoq,2017-10-01,p1.4.1,-28.6
growth_qoq,2017-10-01,p1.4.2,-13.5
growth_qoq,2017-10-01,p2,7.1
growth_qoq,2017-10-01,p2.1,4.0
growth_qoq,2017-10-01,p2.2,10.4
growth_qoq,2017-10-01,p2.3,4.0
growth_qoq,2017-10-01,p3,3.2
growth_qoq,2017-10-01,p3.1,2.4
growth_qoq,2017-10-01,p3.1.1,15.1
growth_qoq,2017-10-01,p3.1.2,-2.6
growth_qoq,2017-10-01,p3.1.3,0.4
growth_qoq,2017-10-01,p3.1.4,-21.3
growth_qoq,2017-10-01,p3.2,-2.6
growth_qoq,2017-10-01,p3.2.1,-0.7
growth_qoq,2017-10-01,p3.2.2,-16.5
growth_qoq,2017-10-01,p3.3,1.9
growth_qoq,2017-10-01,p3.3.1,-0.6
growth_qoq,2017-10-01,p3.3.2,-13.5
growth_qoq,2017-10-01,p3.3.3,27.1
growth_qoq,2017-10-01,p3.4,2.5
growth_qoq,2017-10-01,p3.4.1,5.9
growth_qoq,2017-10-01,p3.4.2,6.9
growth_qoq,2017-10-01,p3.4.3,1.4
growth_qoq,2017-10-01,p3.4.4,-19.6
growth_qoq,2017-10-01,p3.5,-6.1
growth_qoq,2017-10-01,p3.5.1,-7.9
growth_qoq,2017-10-01,p3.5.2,-6.5
growth_qoq,2017-10-01,p3.5.3,-4.5
growth_qoq,2017-10-01,p3.6,5.2
growth_qoq,2017-10-01,p3.6.1,-8.8
growth_qoq,2017-10-01,p3.6.2,26.7
growth_qoq,2017-10-01,p3.6.3,18.5
growth_qoq,2017-10-01,p3.6.4,3.9
growth_qoq,2017-10-01,p3.6.5,9.3
growth_qoq,2017-10-01,p3.7,13.0
growth_qoq,2017-10-01,p3.7.1,24.3
growth_qoq,2017-10-01,p3.7.2,-3.9
growth_qoq,2017-10-01,p3.7.3,-18.4
growth_qoq,2017-10-01,p4,-2.6
growth_qoq,2017-10-01,p4.1,6.2
growth_qoq,2017-10-01,p4.1.1,0.6
growth_qoq,2017-10-01,p4.1.2,12.6
growth_qoq,2017-10-01,p4.2,-14.3
growth_qoq,2017-10-01,p4.3,-4.7
growth_qoq,2017-10-01,p5,4.2
growth_qoq,2017-10-01,p5.1,0.3
growth_qoq,2017-10-01,p5.1.1,-0.8
growth_qoq,2017-10-01,p5.1.2,1.9
growth_qoq,2017-10-01,p5.1.3,4.6
growth_qoq,2017-10-01,p5.1.4,-2.2
growth_qoq,2017-10-01,p5.2,5.1
growth_qoq,2017-10-01,p5.2.1,4.6
growth_qoq,2017-10-01,p5.2.1.1,0.5
growth_qoq,2017-10-01,p5.2.1.2,11.2
growth_qoq,2017-10-01,p5.2.1.3,-2.7
growth_qoq,2017-10-01,p5.2.2,9.6
growth_qoq,2017-10-01,p5.2.3,1.3
growth_qoq,2017-10-01,p5.3,5.1
growth_qoq,2017-10-01,p5.3.1,2.6
growth_qoq,2017-10-01,p5.3.2,12.9
growth_qoq,2017-10-01,p5.3.3,0.5
growth_qoq,2017-10-01,p5.3.4,7.4
growth_qoq,2017-10-01,p5.4,0.8
growth_qoq,2017-10-01,p5.4.1,0.7
growth_qoq,2017-10-01,p5.4.2,0.0
growth_qoq,2017-10-01,p5.4.6,1.0
growth_qoq,2017-10-01,p5.5,8.2
growth_qoq,2017-10-01,p6,8.8
growth_qoq,2018-01-01,p0,-4.1
growth_qoq,2018-01-01,p1,-10.4
growth_qoq,2018-01-01,p1.1,-12.6
growth_qoq,2018-01-01,p1.1.1,-15.1
growth_qoq,2018-01-01,p1.1.2,-24.0
growth_qoq,2018-01-01,p1.1.7,11.2
growth_qoq,2018-01-01,p1.2,-5.6
growth_qoq,2018-01-01,p1.3,-9.7
growth_qoq,2018-01-01,p1.4,-2.3
growth_qoq,2018-01-01,p1.4.1,6.2
growth_qoq,2018-01-01,p1.4.2,-16.7
growth_qoq,2018-01-01,p2,-4.1
growth_qoq,2018-01-01,p2.1,3.3
growth_qoq,2018-01-01,p2.2,-10.3
growth_qoq,2018-01-01,p2.3,-4.2
growth_qoq,2018-01-01,p3,-4.1
growth_qoq,2018-01-01,p3.1,-14.0
growth_qoq,2018-01-01,p3.1.1,-28.9
growth_qoq,2018-01-01,p3.1.2,-0.3
growth_qoq,2018-01-01,p3.1.3,-14.4
growth_qoq,2018-01-01,p3.1.4,-1.2
growth_qoq,2018-01-01,p3.2,-0.9
growth_qoq,2018-01-01,p3.2.1,-5.3
growth_qoq,2018-01-01,p3.2.2,38.0
growth_qoq,2018-01-01,p3.3,5.7
growth_qoq,2018-01-01,p3.3.1,0.7
growth_qoq,2018-01-01,p3.3.2,18.5
growth_qoq,2018-01-01,p3.3.3,2.3
growth_qoq,2018-01-01,p3.4,-8.3
growth_qoq,2018-01-01,p3.4.1,-3.4
growth_qoq,2018-01-01,p3.4.2,-9.2
growth_qoq,2018-01-01,p3.4.3,-31.5
growth_qoq,2018-01-01,p3.4.4,-4.9
growth_qoq,2018-01-01,p3.5,-1.2
growth_qoq,2018-01-01,p3.5.1,-5.6
growth_qoq,2018-01-01,p3.5.2,-12.9
growth_qoq,2018-01-01,p3.5.3,8.5
growth_qoq,2018-01-01,p3.6,7.8
growth_qoq,2018-01-01,p3.6.1,58.4
growth_qoq,2018-01-01,p3.6.2,-4.2
growth_qoq,2018-01-01,p3.6.3,-5.4
growth_qoq,2018-01-01,p3.6.4,6.7
growth_qoq,2018-01-01,p3.6.5,-24.5
growth_qoq,2018-01-01,p3.7,-17.8
growth_qoq,2018-01-01,p3.7.1,-23.2
growth_qoq,2018-01-01,p3.7.2,20.3
growth_qoq,2018-01-01,p3.7.3,-20.1
growth_qoq,2018-01-01,p4,3.7
growth_qoq,2018-01-01,p4.1,-8.8
growth_qoq,2018-01-01,p4.1.1,-2.5
growth_qoq,2018-01-01,p4.1.2,-15.4
growth_qoq,2018-01-01,p4.2,20.5
growth_qoq,2018-01-01,p4.3,14.4
growth_qoq,2018-01-01,p5,-4.1
growth_qoq,2018-01-01,p5.1,1.2
growth_qoq,2018-01-01,p5.1.1,0.2
growth_qoq,2018-01-01,p5.1.2,-1.3
growth_qoq,2018-01-01,p5.1.3,-2.2
growth_qoq,2018-01-01,p5.1.4,4.2
growth_qoq,2018-01-01,p5.2,-7.5
growth_qoq,2018-01-01,p5.2.1,-8.1
growth_qoq,2018-01-01,p5.2.1.1,-10.7
growth_qoq,2018-01-01,p5.2.1.2,-3.8
growth_qoq,2018-01-01,p5.2.1.3,-15.1
growth_qoq,2018-01-01,p5.2.2,-3.6
growth_qoq,2018-01-01,p5.2.3,-5.6
growth_qoq,2018-01-01,p5.3,-0.6
growth_qoq,2018-01-01,p5.3.1,0.4
growth_qoq,2018-01-01,p5.3.2,-4.4
growth_qoq,2018-01-01,p5.3.3,0.6
growth_qoq,2018-01-01,p5.3.4,-0.7
growth_qoq,2018-01-01,p5.4,0.6
growth_qoq,2018-01-01,p5.4.1,-0.4
growth_qoq,2018-01-01,p5.4.2,-4.6
growth_qoq,2018-01-01,p5.4.6,2.1
growth_qoq,2018-01-01,p5.5,-10.3
growth_qoq,2018-01-01,p6,1.8
growth_qoq,2018-04-01,p0,1.9
growth_qoq,2018-04-01,p1,-0.0
growth_qoq,2018-04-01,p1.1,-3.2
growth_qoq,2018-04-01,p1.1.1,-27.6
growth_qoq,2018-04-01,p1.1.2,-6.3
growth_qoq,2018-04-01,p1.1.7,4.2
growth_qoq,2018-04-01,p1.2,3.0
growth_qoq,2018-04-01,p1.3,15.2
growth_qoq,2018-04-01,p1.4,5.6
growth_qoq,2018-04-01,p1.4.1,-0.6
growth_qoq,2018-04-01,p1.4.2,19.0
growth_qoq,2018-04-01,p2,-1.3
growth_qoq,2018-04-01,p2.1,-1.2
growth_qoq,2018-04-01,p2.2,-1.0
growth_qoq,2018-04-01,p2.3,-3.2
growth_qoq,2018-04-01,p3,4.3
growth_qoq,2018-04-01,p3.1,15.1
growth_qoq,2018-04-01,p3.1.1,10.2
growth_qoq,2018-04-01,p3.1.2,8.5
growth_qoq,2018-04-01,p3.1.3,26.5
growth_qoq,2018-04-01,p3.1.4,50.0
growth_qoq,2018-04-01,p3.2,16.7
growth_qoq,2018-04-01,p3.2.1,16.3
growth_qoq,2018-04-01,p3.2.2,18.9
growth_qoq,2018-04-01,p3.3,-2.1
growth_qoq,2018-04-01,p3.3.1,0.3
growth_qoq,2018-04-01,p3.3.2,7.6
growth_qoq,2018-04-01,p3.3.3,-15.8
growth_qoq,2018-04-01,p3.4,2.7
growth_qoq,2018-04-01,p3.4.1,2.4
growth_qoq,2018-04-01,p3.4.2,-1.6
growth_qoq,2018-04-01,p3.4.3,34.5
growth_qoq,2018-04-01,p3.4.4,-0.1
growth_qoq,2018-04-01,p3.5,18.4
growth_qoq,2018-04-01,p3.5.1,22.1
growth_qoq,2018-04-01,p3.5.2,27.2
growth_qoq,2018-04-01,p3.5.3,12.2
growth_qoq,2018-04-01,p3.6,-7.0
growth_qoq,2018-04-01,p3.6.1,-27.3
growth_qoq,2018-04-01,p3.6.2,-9.6
growth_qoq,2018-04-01,p3.6.3,18.9
growth_qoq,2018-04-01,p3.6.4,-7.9
growth_qoq,2018-04-01,p3.6.5,33.5
growth_qoq,2018-04-01,p3.7,15.6
growth_qoq,2018-04-01,p3.7.1,20.6
growth_qoq,2018-04-01,p3.7.2,1.3
growth_qoq,2018-04-01,p3.7.3,6.4
growth_qoq,2018-04-01,p4,-3.7
growth_qoq,2018-04-01,p4.1,-8.0
growth_qoq,2018-04-01,p4.1.1,-14.7
growth_qoq,2018-04-01,p4.1.2,-0.0
growth_qoq,2018-04-01,p4.2,-0.4
growth_qoq,2018-04-01,p4.3,0.9
growth_qoq,2018-04-01,p5,2.7
growth_qoq,2018-04-01,p5.1,3.3
growth_qoq,2018-04-01,p5.1.1,4.4
growth_qoq,2018-04-01,p5.1.2,0.5
growth_qoq,2018-04-01,p5.1.3,1.6
growth_qoq,2018-04-01,p5.1.4,4.4
growth_qoq,2018-04-01,p5.2,4.2
growth_qoq,2018-04-01,p5.2.1,4.5
growth_qoq,2018-04-01,p5.2.1.1,9.8
growth_qoq,2018-04-01,p5.2.1.2,-0.1
growth_qoq,2018-04-01,p5.2.1.3,2.9
growth_qoq,2018-04-01,p5.2.2,2.3
growth_qoq,2018-04-01,p5.2.3,4.0
growth_qoq,2018-04-01,p5.3,0.3
growth_qoq,2018-04-01,p5.3.1,-3.0
growth_qoq,2018-04-01,p5.3.2,1.9
growth_qoq,2018-04-01,p5.3.3,1.7
growth_qoq,2018-04-01,p5.3.4,4.0
growth_qoq,2018-04-01,p5.4,2.1
growth_qoq,2018-04-01,p5.4.1,7.1
growth_qoq,2018-04-01,p5.4.2,3.9
growth_qoq,2018-04-01,p5.4.6,0.6
growth_qoq,2018-04-01,p5.5,1.9
growth_qoq,2018-04-01,p6,-14.5
growth_qoq,2018-07-01,p0,3.7
growth_qoq,2018-07-01,p1,16.3
growth_qoq,2018-07-01,p1.1,16.7
growth_qoq,2018-07-01,p1.1.1,38.3
growth_qoq,2018-07-01,p1.1.2,19.4
growth_qoq,2018-07-01,p1.1.7,11.3
growth_qoq,2018-07-01,p1.2,9.6
growth_qoq,2018-07-01,p1.3,8.5
growth_qoq,2018-07-01,p1.4,27.3
growth_qoq,2018-07-01,p1.4.1,32.5
growth_qoq,2018-07-01,p1.4.2,18.0
growth_qoq,2018-07-01,p2,-6.2
growth_qoq,2018-07-01,p2.1,-9.2
growth_qoq,2018-07-01,p2.2,-6.6
growth_qoq,2018-07-01,p2.3,12.9
growth_qoq,2018-07-01,p3,1.8
growth_qoq,2018-07-01,p3.1,1.2
growth_qoq,2018-07-01,p3.1.1,3.3
growth_qoq,2018-07-01,p3.1.2,5.3
growth_qoq,2018-07-01,p3.1.3,-4.6
growth_qoq,2018-07-01,p3.1.4,-12.1
growth_qoq,2018-07-01,p3.2,-8.7
growth_qoq,2018-07-01,p3.2.1,-6.0
growth_qoq,2018-07-01,p3.2.2,-24.5
growth_qoq,2018-07-01,p3.3,0.5
growth_qoq,2018-07-01,p3.3.1,6.5
growth_qoq,2018-07-01,p3.3.2,-4.7
growth_qoq,2018-07-01,p3.3.3,-4.3
growth_qoq,2018-07-01,p3.4,7.6
growth_qoq,2018-07-01,p3.4.1,-2.2
growth_qoq,2018-07-01,p3.4.2,9.7
growth_qoq,2018-07-01,p3.4.3,13.5
growth_qoq,2018-07-01,p3.4.4,37.1
growth_qoq,2018-07-01,p3.5,-4.2
growth_qoq,2018-07-01,p3.5.1,-0.2
growth_qoq,2018-07-01,p3.5.2,-0.2
growth_qoq,2018-07-01,p3.5.3,-9.1
growth_qoq,2018-07-01,p3.6,0.7
growth_qoq,2018-07-01,p3.6.1,-0.6
growth_qoq,2018-07-01,p3.6.2,-2.2
growth_qoq,2018-07-01,p3.6.3,-25.7
growth_qoq,2018-07-01,p3.6.4,4.7
growth_qoq,2018-07-01,p3.6.5,-1.8
growth_qoq,2018-07-01,p3.7,0.2
growth_qoq,2018-07-01,p3.7.1,-6.1
growth_qoq,2018-07-01,p3.7.2,-8.0
growth_qoq,2018-07-01,p3.7.3,52.4
growth_qoq,2018-07-01,p4,7.6
growth_qoq,2018-07-01,p4.1,7.9
growth_qoq,2018-07-01,p4.1.1,10.6
growth_qoq,2018-07-01,p4.1.2,5.2
growth_qoq,2018-07-01,p4.2,11.0
growth_qoq,2018-07-01,p4.3,0.5
growth_qoq,2018-07-01,p5,4.6
growth_qoq,2018-07-01,p5.1,2.1
growth_qoq,2018-07-01,p5.1.1,1.4
growth_qoq,2018-07-01,p5.1.2,5.3
growth_qoq,2018-07-01,p5.1.3,2.6
growth_qoq,2018-07-01,p5.1.4,1.8
growth_qoq,2018-07-01,p5.2,8.1
growth_qoq,2018-07-01,p5.2.1,9.2
growth_qoq,2018-07-01,p5.2.1.1,8.9
growth_qoq,2018-07-01,p5.2.1.2,5.3
growth_qoq,2018-07-01,p5.2.1.3,27.5
growth_qoq,2018-07-01,p5.2.2,2.2
growth_qoq,2018-07-01,p5.2.3,6.7
growth_qoq,2018-07-01,p5.3,1.8
growth_qoq,2018-07-01,p5.3.1,4.0
growth_qoq,2018-07-01,p5.3.2,1.3
growth_qoq,2018-07-01,p5.3.3,2.0
growth_qoq,2018-07-01,p5.3.4,-1.4
growth_qoq,2018-07-01,p5.4,2.3
growth_qoq,2018-07-01,p5.4.1,-1.3
growth_qoq,2018-07-01,p5.4.2,7.7
growth_qoq,2018-07-01,p5.4.6,1.7
growth_qoq,2018-07-01,p5.5,5.2
growth_qoq,2018-07-01,p6,-28.0
growth_qoq,2018-10-01,p0,3.4
growth_qoq,2018-10-01,p1,-4.2
growth_qoq,2018-10-01,p1.1,-0.4
growth_qoq,2018-10-01,p1.1.1,-3.0
growth_qoq,2018-10-01,p1.1.2,14.4
growth_qoq,2018-10-01,p1.1.7,-20.1
growth_qoq,2018-10-01,p1.2,-0.0
growth_qoq,2018-10-01,p1.3,-11.0
growth_qoq,2018-10-01,p1.4,-23.1
growth_qoq,2018-10-01,p1.4.1,-24.6
growth_qoq,2018-10-01,p1.4.2,-20.2
growth_qoq,2018-10-01,p2,12.5
growth_qoq,2018-10-01,p2.1,6.3
growth_qoq,2018-10-01,p2.2,20.8
growth_qoq,2018-10-01,p2.3,0.5
growth_qoq,2018-10-01,p3,2.8
growth_qoq,2018-10-01,p3.1,0.3
growth_qoq,2018-10-01,p3.1.1,16.7
growth_qoq,2018-10-01,p3.1.2,-6.9
growth_qoq,2018-10-01,p3.1.3,-1.7
growth_qoq,2018-10-01,p3.1.4,-20.8
growth_qoq,2018-10-01,p3.2,-1.8
growth_qoq,2018-10-01,p3.2.1,0.5
growth_qoq,2018-10-01,p3.2.2,-18.2
growth_qoq,2018-10-01,p3.3,0.6
growth_qoq,2018-10-01,p3.3.1,-1.7
growth_qoq,2018-10-01,p3.3.2,-15.5
growth_qoq,2018-10-01,p3.3.3,26.8
growth_qoq,2018-10-01,p3.4,2.2
growth_qoq,2018-10-01,p3.4.1,7.5
growth_qoq,2018-10-01,p3.4.2,4.0
growth_qoq,2018-10-01,p3.4.3,2.6
growth_qoq,2018-10-01,p3.4.4,-19.6
growth_qoq,2018-10-01,p3.5,-7.1
growth_qoq,2018-10-01,p3.5.1,-9.8
growth_qoq,2018-10-01,p3.5.2,-5.8
growth_qoq,2018-10-01,p3.5.3,-5.8
growth_qoq,2018-10-01,p3.6,5.8
growth_qoq,2018-10-01,p3.6.1,-8.6
growth_qoq,2018-10-01,p3.6.2,23.5
growth_qoq,2018-10-01,p3.6.3,23.4
growth_qoq,2018-10-01,p3.6.4,4.5
growth_qoq,2018-10-01,p3.6.5,9.6
growth_qoq,2018-10-01,p3.7,13.5
growth_qoq,2018-10-01,p3.7.1,24.6
growth_qoq,2018-10-01,p3.7.2,-5.3
growth_qoq,2018-10-01,p3.7.3,-16.1
growth_qoq,2018-10-01,p4,-4.7
growth_qoq,2018-10-01,p4.1,6.2
growth_qoq,2018-10-01,p4.1.1,-2.3
growth_qoq,2018-10-01,p4.1.2,15.2
growth_qoq,2018-10-01,p4.2,-16.6
growth_qoq,2018-10-01,p4.3,-7.4
growth_qoq,2018-10-01,p5,3.8
growth_qoq,2018-10-01,p5.1,0.0
growth_qoq,2018-10-01,p5.1.1,-1.6
growth_qoq,2018-10-01,p5.1.2,3.1
growth_qoq,2018-10-01,p5.1.3,4.6
growth_qoq,2018-10-01,p5.1.4,-2.6
growth_qoq,2018-10-01,p5.2,4.5
growth_qoq,2018-10-01,p5.2.1,3.8
growth_qoq,2018-10-01,p5.2.1.1,0.2
growth_qoq,2018-10-01,p5.2.1.2,10.8
growth_qoq,2018-10-01,p5.2.1.3,-7.9
growth_qoq,2018-10-01,p5.2.2,9.6
growth_qoq,2018-10-01,p5.2.3,1.6
growth_qoq,2018-10-01,p5.3,4.0
growth_qoq,2018-10-01,p5.3.1,1.7
growth_qoq,2018-10-01,p5.3.2,7.9
growth_qoq,2018-10-01,p5.3.3,0.2
growth_qoq,2018-10-01,p5.3.4,7.3
growth_qoq,2018-10-01,p5.4,0.6
growth_qoq,2018-10-01,p5.4.1,0.4
growth_qoq,2018-10-01,p5.4.2,-0.9
growth_qoq,2018-10-01,p5.4.6,1.1
growth_qoq,2018-10-01,p5.5,9.2
growth_qoq,2018-10-01,p6,36.8
growth_qoq,2019-01-01,p0,-4.2
growth_qoq,2019-01-01,p1,-4.8
growth_qoq,2019-01-01,p1.1,-4.9
growth_qoq,2019-01-01,p1.1.1,15.3
growth_qoq,2019-01-01,p1.1.2,-14.1
growth_qoq,2019-01-01,p1.1.7,10.6
growth_qoq,2019-01-01,p1.2,-7.3
growth_qoq,2019-01-01,p1.3,-8.5
growth_qoq,2019-01-01,p1.4,1.1
growth_qoq,2019-01-01,p1.4.1,9.2
growth_qoq,2019-01-01,p1.4.2,-14.2
growth_qoq,2019-01-01,p2,-3.9
growth_qoq,2019-01-01,p2.1,-0.1
growth_qoq,2019-01-01,p2.2,-6.3
growth_qoq,2019-01-01,p2.3,-8.4
growth_qoq,2019-01-01,p3,-4.7
growth_qoq,2019-01-01,p3.1,-10.1
growth_qoq,2019-01-01,p3.1.1,-16.3
growth_qoq,2019-01-01,p3.1.2,-5.5
growth_qoq,2019-01-01,p3.1.3,-13.8
growth_qoq,2019-01-01,p3.1.4,3.7
growth_qoq,2019-01-01,p3.2,0.0
growth_qoq,2019-01-01,p3.2.1,-4.4
growth_qoq,2019-01-01,p3.2.2,40.3
growth_qoq,2019-01-01,p3.3,5.8
growth_qoq,2019-01-01,p3.3.1,0.1
growth_qoq,2019-01-01,p3.3.2,19.7
growth_qoq,2019-01-01,p3.3.3,3.0
growth_qoq,2019-01-01,p3.4,-8.7
growth_qoq,2019-01-01,p3.4.1,-4.4
growth_qoq,2019-01-01,p3.4.2,-9.1
growth_qoq,2019-01-01,p3.4.3,-32.0
growth_qoq,2019-01-01,p3.4.4,-4.6
growth_qoq,2019-01-01,p3.5,-1.2
growth_qoq,2019-01-01,p3.5.1,-4.3
growth_qoq,2019-01-01,p3.5.2,-13.7
growth_qoq,2019-01-01,p3.5.3,7.9
growth_qoq,2019-01-01,p3.6,4.6
growth_qoq,2019-01-01,p3.6.1,56.2
growth_qoq,2019-01-01,p3.6.2,-5.0
growth_qoq,2019-01-01,p3.6.3,-3.8
growth_qoq,2019-01-01,p3.6.4,3.4
growth_qoq,2019-01-01,p3.6.5,-35.0
growth_qoq,2019-01-01,p3.7,-18.6
growth_qoq,2019-01-01,p3.7.1,-24.3
growth_qoq,2019-01-01,p3.7.2,22.2
growth_qoq,2019-01-01,p3.7.3,-21.7
growth_qoq,2019-01-01,p4,1.9
growth_qoq,2019-01-01,p4.1,-10.3
growth_qoq,2019-01-01,p4.1.1,-0.1
growth_qoq,2019-01-01,p4.1.2,-19.6
growth_qoq,2019-01-01,p4.2,16.7
growth_qoq,2019-01-01,p4.3,9.6
growth_qoq,2019-01-01,p5,-4.5
growth_qoq,2019-01-01,p5.1,1.3
growth_qoq,2019-01-01,p5.1.1,2.2
growth_qoq,2019-01-01,p5.1.2,0.6
growth_qoq,2019-01-01,p5.1.3,-2.3
growth_qoq,2019-01-01,p5.1.4,3.5
growth_qoq,2019-01-01,p5.2,-8.5
growth_qoq,2019-01-01,p5.2.1,-9.4
growth_qoq,2019-01-01,p5.2.1.1,-12.2
growth_qoq,2019-01-01,p5.2.1.2,-5.9
growth_qoq,2019-01-01,p5.2.1.3,-12.9
growth_qoq,2019-01-01,p5.2.2,-3.7
growth_qoq,2019-01-01,p5.2.3,-5.6
growth_qoq,2019-01-01,p5.3,-0.3
growth_qoq,2019-01-01,p5.3.1,-0.4
growth_qoq,2019-01-01,p5.3.2,0.7
growth_qoq,2019-01-01,p5.3.3,0.9
growth_qoq,2019-01-01,p5.3.4,-1.1
growth_qoq,2019-01-01,p5.4,0.5
growth_qoq,2019-01-01,p5.4.1,-0.5
growth_qoq,2019-01-01,p5.4.2,-4.8
growth_qoq,2019-01-01,p5.4.6,2.1
growth_qoq,2019-01-01,p5.5,-11.2
growth_qoq,2019-01-01,p6,-5.4
growth_qoq,2019-04-01,p0,2.2
growth_qoq,2019-04-01,p1,-1.8
growth_qoq,2019-04-01,p1.1,-3.5
growth_qoq,2019-04-01,p1.1.1,-34.0
growth_qoq,2019-04-01,p1.1.2,-6.6
growth_qoq,2019-04-01,p1.1.7,5.3
growth_qoq,2019-04-01,p1.2,4.1
growth_qoq,2019-04-01,p1.3,5.5
growth_qoq,2019-04-01,p1.4,-3.2
growth_qoq,2019-04-01,p1.4.1,-10.9
growth_qoq,2019-04-01,p1.4.2,15.3
growth_qoq,2019-04-01,p2,1.0
growth_qoq,2019-04-01,p2.1,-1.4
growth_qoq,2019-04-01,p2.2,0.4
growth_qoq,2019-04-01,p2.3,17.8
growth_qoq,2019-04-01,p3,4.5
growth_qoq,2019-04-01,p3.1,14.5
growth_qoq,2019-04-01,p3.1.1,0.2
growth_qoq,2019-04-01,p3.1.2,15.7
growth_qoq,2019-04-01,p3.1.3,27.8
growth_qoq,2019-04-01,p3.1.4,46.7
growth_qoq,2019-04-01,p3.2,17.9
